CGPA,HistoryOfBacklogs,Internships,AptitudeTestScore,KMeans_Cluster
-0.0657026516399268,1,-1.386071816405672,-2.066978972941563,2
1.0855225711053964,0,-0.1570014487627117,0.360606323422562,1
0.6151294693384903,0,-0.1570014487627117,0.5753792852992806,1
1.5311581412003603,0,1.0720689188802486,0.887776320756326,1
0.9307879981557564,0,1.0720689188802486,0.054717559537538,1
0.4294479817989222,0,1.0720689188802486,1.076516196344958,1
0.2128195796694256,0,-0.1570014487627117,-0.3487952779278126,3
0.6894020643543172,1,-0.1570014487627117,-0.3357787347837688,2
-1.1674128110413646,0,-1.386071816405672,-1.767598480628561,3
1.4197492486766188,0,-1.386071816405672,0.8226936050361081,1
0.2623346430133105,0,-1.386071816405672,1.109057554205067,3
-0.9260268772399262,0,-0.1570014487627117,-0.3943531789319652,3
-1.27263232064712,0,-0.1570014487627117,-0.518010338800379,3
0.1756832821615122,0,-0.1570014487627117,0.2109160772660602,3
0.5037205768147496,0,-1.386071816405672,0.0742423742536032,3
-0.721777240946401,1,-0.1570014487627117,0.1783747194059513,2
-0.0718920345579123,0,-0.1570014487627117,0.1067837321137121,3
0.8008109568780579,0,-0.1570014487627117,-0.1991050317713118,3
-0.8641330480600703,0,1.0720689188802486,0.6599868157355636,1
1.623998884970144,1,1.0720689188802486,-0.4203862652200523,2
1.7044608629039573,0,-0.1570014487627117,1.0114334806247405,1
0.8441366373039574,0,-0.1570014487627117,0.5883958284433244,1
1.679703331232015,0,1.0720689188802486,1.4930455769543516,1
-0.5918001996687033,0,-1.386071816405672,-0.901998361549664,3
-1.8915706124456808,1,-1.386071816405672,-1.949830084645171,2
0.6213188522564759,0,-0.1570014487627117,1.362880145513916,1
0.0704637725557569,0,-0.1570014487627117,0.1718664478339299,3
-0.789860453044243,0,-0.1570014487627117,0.1067837321137121,3
0.3675541526190658,0,2.3011392865232088,-0.1600554023391805,1
-0.6475046459305738,1,-0.1570014487627117,1.7468681682632017,2
1.562105055790288,0,-1.386071816405672,0.9528590364765438,1
1.5187793753643886,0,-0.1570014487627117,0.9528590364765438,1
0.0642743896377708,0,-1.386071816405672,-1.4812345314596025,3
-1.0621933014356095,0,-1.386071816405672,0.0677341026815818,3
-0.987920706419782,0,-1.386071816405672,0.991908665908674,3
-0.3504142658672648,0,-1.386071816405672,-1.6048916913280162,3
-1.260253554811149,1,-0.1570014487627117,-1.767598480628561,2
1.6054307362161877,1,2.3011392865232088,0.7120529883117377,1
-0.7403453897003581,1,-1.386071816405672,-1.175345767574579,2
0.8441366373039574,0,-0.1570014487627117,0.1783747194059513,1
-1.377851830252876,0,-0.1570014487627117,-1.6439413207601472,3
-1.575912083628415,0,-1.386071816405672,-1.7806150237726046,3
0.1199788358996418,0,1.0720689188802486,0.0677341026815818,1
1.6920820970679864,0,2.3011392865232088,1.857508784987572,1
0.547046257240649,0,2.3011392865232088,1.2066816277853936,1
-1.557343934874458,0,-0.1570014487627117,-0.7783412016812503,3
-0.1152177149838117,0,-1.386071816405672,-1.4356766304554505,3
-0.6413152630125882,0,-1.386071816405672,-1.1883623107186223,3
1.7044608629039573,0,1.0720689188802486,-0.6872253996729455,1
0.0271380921298574,0,-0.1570014487627117,0.4517221254308664,3
-0.3627930317032358,0,-0.1570014487627117,-1.1232795949984045,3
1.357855419496763,0,1.0720689188802486,1.5776531073906346,1
-0.1028389491478402,0,1.0720689188802486,0.1067837321137121,1
0.6646445326823752,0,2.3011392865232088,-0.4529276230801612,1
-1.0002994722557537,0,-1.386071816405672,-0.7653246585372065,3
-0.6536940288485592,0,-0.1570014487627117,1.0179417521967615,3
0.2190089625874111,0,-0.1570014487627117,-0.8759652752615771,3
-0.6165577313406458,0,-0.1570014487627117,0.0482092879655157,3
0.6708339156003608,0,-0.1570014487627117,-0.2772042906355734,3
-0.5856108167507179,1,-1.386071816405672,-1.1623292244305354,2
-1.4459350423507171,1,-0.1570014487627117,-1.6113999629000382,2
-0.0780814174758978,0,1.0720689188802486,1.024450023768783,1
-0.3875505633751782,0,-0.1570014487627117,-1.1818540391466006,3
1.5497262899543172,0,2.3011392865232088,1.792426069267354,1
0.4603948963888501,0,2.3011392865232088,0.5363296558671494,1
0.7265383618622311,0,1.0720689188802486,1.7794095261233105,1
0.8812729348118713,0,-1.386071816405672,0.7641191608879118,3
0.1880620479974831,0,-1.386071816405672,0.2109160772660602,3
0.8812729348118713,0,1.0720689188802486,0.4321973107148012,1
1.209310229465108,0,-0.1570014487627117,2.026723845860138,1
-1.0188676210097103,0,-1.386071816405672,-1.61790823447206,3
0.8193791056320154,0,-0.1570014487627117,1.109057554205067,1
1.1040907198593528,0,1.0720689188802486,1.6948019956870273,1
-0.7651029213723005,0,-0.1570014487627117,0.1458333615458424,3
-1.1736021939593508,0,-1.386071816405672,-1.0972465087103176,3
-0.0780814174758978,0,2.3011392865232088,0.6079206431593895,1
0.2499558771773395,0,-0.1570014487627117,0.2109160772660602,3
-1.7368360394960407,0,-1.386071816405672,-2.5095414398390443,3
1.0483862735974825,0,-0.1570014487627117,0.6990364451676939,1
-0.2637629050154659,1,-1.386071816405672,0.2434574351261691,2
-0.4184974779651061,0,-0.1570014487627117,-0.7913577448252936,3
0.3799329184550373,0,-0.1570014487627117,-1.019147249846056,3
-0.8517542822240989,0,-0.1570014487627117,0.0286844732494505,3
-0.6660727946845307,0,-0.1570014487627117,-0.0103651561826797,3
1.7044608629039573,0,-0.1570014487627117,0.2044078056940388,1
-1.5202076373665443,0,-1.386071816405672,0.0677341026815818,3
0.7451065106161876,0,1.0720689188802486,0.9138094070444136,1
1.3640448024147485,0,2.3011392865232088,0.972383851192609,1
1.06695442235144,0,-1.386071816405672,1.0830244679169794,1
0.2004408138334546,0,-0.1570014487627117,-0.1405305876231154,3
-0.2947098196053944,1,-1.386071816405672,0.0482092879655157,2
1.586862587462231,0,1.0720689188802486,1.2327147140734802,1
-1.4149881277607892,0,-0.1570014487627117,-0.4594358946521831,3
1.0855225711053964,0,1.0720689188802486,0.2955236077023442,1
-0.7712923042902861,0,-1.386071816405672,-0.2446629327754644,3
1.5682944387082736,0,1.0720689188802486,1.467012490666265,1
0.1323576017356127,1,-0.1570014487627117,-0.4073697220760085,2
-0.3008992025233799,0,-0.1570014487627117,-0.661192313384858,3
-1.712078507824098,0,-1.386071816405672,-1.5398089756077986,3
1.2031208465471226,0,2.3011392865232088,1.1155658257770884,1
1.4259386315946054,0,2.3011392865232088,0.9398424933325,1
1.2897722073989215,0,1.0720689188802486,0.0677341026815818,1
-1.9348962928715805,0,-0.1570014487627117,-0.8108825595413592,3
-1.5511545519564724,1,-1.386071816405672,-1.591875148183973,2
-1.97822197329748,0,1.0720689188802486,-2.5030331682670224,3
-0.2451947562615095,1,-0.1570014487627117,-0.6091261408086839,2
-0.0780814174758978,0,-0.1570014487627117,-1.500759346175668,3
0.0333274750478429,0,-0.1570014487627117,-1.5463172471798203,3
0.237577111341368,0,-0.1570014487627117,0.6990364451676939,1
-0.0347557370499983,0,1.0720689188802486,0.2304408919821263,1
0.5532356401586345,0,1.0720689188802486,1.3889132318020034,1
1.5744838216262589,0,2.3011392865232088,1.9421163154238548,1
-1.1055189818615088,1,-1.386071816405672,-1.25344502643884,2
-0.0347557370499983,1,1.0720689188802486,0.8422184197521733,2
1.679703331232015,0,-0.1570014487627117,0.497280026435019,1
0.5841825547485618,0,-0.1570014487627117,1.0830244679169794,1
-2.0091688878874074,1,1.0720689188802486,-0.4594358946521831,2
-0.987920706419782,0,-1.386071816405672,-1.351069100019167,3
-1.2231172573032356,1,-1.386071816405672,-2.05396242979752,2
-0.269952287933452,0,-0.1570014487627117,0.2955236077023442,3
-0.505148838816905,0,-0.1570014487627117,-0.3097456484956822,3
1.308340356152878,0,-0.1570014487627117,0.9007928639003696,1
-0.7712923042902861,0,1.0720689188802486,1.3758966886579596,1
-0.5732320509147464,1,-1.386071816405672,-1.7285488511964306,2
-0.1214070979017972,0,-0.1570014487627117,-0.2186298464873769,3
0.8936517006478423,0,-0.1570014487627117,0.6730033588796074,1
0.955545529827698,0,1.0720689188802486,0.0482092879655157,1
0.6398870010104323,0,-1.386071816405672,-0.270696019063551,3
-1.3592836814989189,0,-0.1570014487627117,1.1676319983532624,3
1.1907420807111515,0,-0.1570014487627117,1.4279628612341335,1
-0.9198374943219408,0,-1.386071816405672,0.8422184197521733,3
-0.1771115441636676,0,-0.1570014487627117,0.6404620010194985,3
0.3427966209471234,0,-0.1570014487627117,-0.6546840418128366,3
-0.3751717975392072,0,-0.1570014487627117,0.3996559528546923,3
-0.3442248829492788,0,-0.1570014487627117,-0.4268945367920742,3
0.3427966209471234,0,-0.1570014487627117,0.8617432344682384,1
1.611620119134173,0,-0.1570014487627117,1.3693884170859385,1
-1.0002994722557537,0,-0.1570014487627117,-1.1883623107186223,3
-1.0002994722557537,0,-0.1570014487627117,0.5363296558671494,3
-1.2293066402212212,0,-1.386071816405672,-1.676482678620256,3
-0.0842708003938833,1,-1.386071816405672,-0.2511712043474858,2
-0.4742019242269765,1,-0.1570014487627117,-0.4529276230801612,2
0.9617349127456848,0,1.0720689188802486,0.7771357040319555,1
-1.606858998218343,0,-0.1570014487627117,-0.0754478719028975,3
0.534667491404677,0,-0.1570014487627117,1.5581282926745694,1
0.3985010672089937,0,-0.1570014487627117,-0.186088488627268,3
1.5744838216262589,1,2.3011392865232088,2.0071990311440726,1
-0.6660727946845307,0,-0.1570014487627117,0.0677341026815818,3
-0.8331861334701419,0,-1.386071816405672,-1.4356766304554505,3
-1.1240871306154658,1,-0.1570014487627117,-0.2576794759195073,2
0.4665842793068356,0,-1.386071816405672,-0.2837125622075948,3
-1.0931402160255377,0,-1.386071816405672,-0.1600554023391805,3
0.9617349127456848,1,-0.1570014487627117,0.0677341026815818,2
1.3516660365787774,0,-0.1570014487627117,-0.5570599682325098,1
0.4294479817989222,0,1.0720689188802486,0.8226936050361081,1
-0.6475046459305738,0,1.0720689188802486,0.9984169374806964,1
1.0360075077615116,0,-0.1570014487627117,0.0677341026815818,1
1.5682944387082736,0,2.3011392865232088,1.7663929829792666,1
-0.7403453897003581,0,-0.1570014487627117,0.0677341026815818,3
1.5064006095284177,0,-0.1570014487627117,1.4930455769543516,1
-1.9844113562154653,0,-1.386071816405672,-1.019147249846056,3
-0.5360957534068329,1,-1.386071816405672,-1.312019470587036,2
-1.2850110864830917,0,-1.386071816405672,-1.3966270010233195,3
0.485152428060792,0,-0.1570014487627117,0.3540980518505396,1
-0.0595132687219408,0,2.3011392865232088,1.6948019956870273,1
-1.9534644416255371,0,-1.386071816405672,-1.1362961381424483,3
0.8317578714679864,0,-1.386071816405672,-0.4464193515081393,3
-0.8950799626499982,1,-1.386071816405672,-1.3575773715911887,2
-1.3345261498269765,0,-1.386071816405672,0.0677341026815818,3
-0.1771115441636676,1,-1.386071816405672,-1.8977639120689964,2
-0.5979895825866888,0,1.0720689188802486,-0.101480958190985,3
-0.4370656267190631,0,-0.1570014487627117,0.5298213842951279,3
-0.5484745192428039,1,-1.386071816405672,-1.7936315669166485,2
1.636377650806116,0,1.0720689188802486,0.328064965562453,1
0.4232585988809362,0,-0.1570014487627117,0.1718664478339299,3
-0.3504142658672648,0,-0.1570014487627117,0.666495087307585,3
-1.7306466565780552,1,-1.386071816405672,-1.0451803361341434,2
-0.468012541308991,0,-0.1570014487627117,-0.544043425088466,3
-0.6227471142586313,0,-0.1570014487627117,0.0677341026815818,3
0.8317578714679864,0,-0.1570014487627117,0.855234962896217,1
0.5841825547485618,0,-1.386071816405672,-0.1665636739112029,3
1.6549457995600725,0,2.3011392865232088,0.0677341026815818,1
1.345476653660792,0,1.0720689188802486,0.8161853334640867,1
-0.1090283320658257,0,-0.1570014487627117,-0.6351592270967709,3
-1.7244572736600696,1,-1.386071816405672,0.0677341026815818,2
-0.6227471142586313,0,-0.1570014487627117,-0.491977252512292,3
-0.1771115441636676,0,-0.1570014487627117,-0.4399110799361174,3
-0.4494443925550346,0,-0.1570014487627117,-0.4464193515081393,3
1.562105055790288,0,-0.1570014487627117,-0.3227621916397256,1
0.1880620479974831,0,-0.1570014487627117,1.2196981709294366,1
-1.9596538245435229,1,-1.386071816405672,0.0677341026815818,2
-1.7058891249061128,1,-0.1570014487627117,-2.040945886653476,2
-1.9163281441176232,0,-1.386071816405672,-1.409643544167363,3
-1.1612234281233793,1,-1.386071816405672,-0.6677005849568798,2
-0.4061187121291352,1,-0.1570014487627117,-0.0819561434749199,2
0.3675541526190658,0,-0.1570014487627117,-0.602617869236662,3
0.1756832821615122,0,-0.1570014487627117,0.4647386685749101,3
-0.4246868608830922,0,1.0720689188802486,0.0937671889696683,1
0.2499558771773395,0,-0.1570014487627117,0.0677341026815818,3
0.1323576017356127,0,-1.386071816405672,-0.2772042906355734,3
-0.0718920345579123,1,-0.1570014487627117,-1.1623292244305354,2
1.029818124843526,0,1.0720689188802486,1.2196981709294366,1
1.6920820970679864,0,-0.1570014487627117,-0.5245186103724009,1
1.128848251531296,0,1.0720689188802486,0.8096770618920643,1
-0.1771115441636676,0,-0.1570014487627117,-0.7067502143890106,3
1.562105055790288,0,-0.1570014487627117,0.0807506458256246,1
-1.9906007391334504,0,-0.1570014487627117,-0.3032373769236599,3
1.679703331232015,1,2.3011392865232088,1.903066685991724,1
0.2994709405212244,0,2.3011392865232088,1.4539959475222213,1
-0.5608532850787754,0,-0.1570014487627117,0.581887556871302,3
0.4294479817989222,0,1.0720689188802486,0.0482092879655157,1
1.3145297390708637,0,2.3011392865232088,0.9138094070444136,1
-0.987920706419782,1,-0.1570014487627117,-1.7936315669166485,2
0.0147593262938859,0,-0.1570014487627117,-1.1623292244305354,3
1.0607650394334545,0,1.0720689188802486,1.5646365642465916,1
-0.6289364971766167,0,-1.386071816405672,0.8096770618920643,3
-0.5794214338327324,0,-0.1570014487627117,0.972383851192609,3
0.8193791056320154,0,1.0720689188802486,0.8357101481801519,1
-0.9198374943219408,0,1.0720689188802486,0.1002754605416907,3
1.7044608629039573,0,1.0720689188802486,0.3866394097106486,1
-0.4494443925550346,0,-0.1570014487627117,0.2825070645583004,3
-1.575912083628415,0,-0.1570014487627117,-0.4789607093682482,3
-0.6784515605205017,1,-0.1570014487627117,-0.0689396003308761,2
0.2809027917672675,0,-0.1570014487627117,-0.2967291053516385,3
-1.1983597256312932,0,-0.1570014487627117,-0.4854689809402701,3
-0.9136481114039552,1,-1.386071816405672,-0.9410479909817948,2
0.268524025931296,1,-0.1570014487627117,-0.270696019063551,2
-0.3256567341953224,0,1.0720689188802486,0.8096770618920643,1
1.357855419496763,0,-0.1570014487627117,-0.0429065140427886,1
-0.4803913071449626,0,-0.1570014487627117,1.0504831100568706,3
-0.0038088224600704,0,-0.1570014487627117,0.8747597776122822,1
1.6611351824780578,0,1.0720689188802486,0.1523416331178647,1
1.3145297390708637,0,1.0720689188802486,1.0179417521967615,1
-1.613048381136329,1,-1.386071816405672,-1.292494655870971,2
-1.5140182544485592,1,-0.1570014487627117,-1.8001398384886698,2
-1.1117083647794943,0,-0.1570014487627117,-0.3227621916397256,3
0.0518956238017999,0,-0.1570014487627117,-0.3162539200677037,3
1.6611351824780578,0,2.3011392865232088,1.9225915007077896,1
1.5187793753643886,0,2.3011392865232088,1.7859177976953318,1
0.788432191042087,0,1.0720689188802486,0.8422184197521733,1
0.4480161305528786,0,-0.1570014487627117,0.0677341026815818,3
0.8688941689759004,0,-0.1570014487627117,-0.901998361549664,3
0.0457062408838144,1,-0.1570014487627117,-0.518010338800379,2
-0.8517542822240989,0,1.0720689188802486,-0.0819561434749199,3
-0.8827011968140268,0,-0.1570014487627117,-1.7220405796244087,3
0.287092174685253,0,-0.1570014487627117,-0.5830930545205969,3
-1.798729868675897,0,-0.1570014487627117,-2.340326378966478,3
0.3242284721931663,0,-0.1570014487627117,-0.550551696660488,3
0.2994709405212244,1,1.0720689188802486,0.0677341026815818,2
0.9617349127456848,0,1.0720689188802486,1.9876742164280077,1
-0.5979895825866888,0,-1.386071816405672,-0.7978660163973155,3
0.6894020643543172,0,-0.1570014487627117,-0.661192313384858,3
0.0952213042276993,0,-0.1570014487627117,0.8617432344682384,1
1.308340356152878,0,1.0720689188802486,0.4517221254308664,1
0.0580850067197854,0,1.0720689188802486,1.9225915007077896,1
1.2650146757269785,0,2.3011392865232088,1.4800290338103077,1
-1.1117083647794943,0,-1.386071816405672,-1.500759346175668,3
-0.5237169875708615,0,-0.1570014487627117,0.6534785441635422,3
1.636377650806116,1,-1.386071816405672,-0.2446629327754644,2
1.5435369070363316,0,2.3011392865232088,1.772901254551288,1
-0.721777240946401,1,-0.1570014487627117,-0.1665636739112029,2
0.3489860038651088,1,-0.1570014487627117,-0.3422870063557907,2
1.636377650806116,0,1.0720689188802486,1.2912891582216766,1
-1.0002994722557537,0,-0.1570014487627117,-0.270696019063551,3
-0.3689824146212213,1,-0.1570014487627117,-0.6677005849568798,2
-0.5918001996687033,0,1.0720689188802486,0.6274454578754547,1
-1.0683826843535955,0,-0.1570014487627117,0.2759987929862781,3
1.382612951168706,0,-0.1570014487627117,0.0677341026815818,1
-0.6351258800946028,0,-0.1570014487627117,0.6209371863034333,3
0.1385469846535982,0,-0.1570014487627117,0.0677341026815818,3
-0.4061187121291352,0,-0.1570014487627117,-0.3097456484956822,3
-1.575912083628415,0,-1.386071816405672,-1.1297878665704264,3
0.8008109568780579,0,1.0720689188802486,0.0937671889696683,1
0.6089400864205049,0,1.0720689188802486,1.1481071836371972,1
-0.4061187121291352,0,1.0720689188802486,0.0677341026815818,1
-0.7774816872082715,0,-1.386071816405672,0.2694905214142566,3
0.287092174685253,0,1.0720689188802486,0.0677341026815818,1
0.3427966209471234,0,1.0720689188802486,-0.2186298464873769,1
-0.5856108167507179,0,-0.1570014487627117,-1.1948705822906442,3
-0.6784515605205017,0,-0.1570014487627117,0.0026513869613639,3
0.485152428060792,0,1.0720689188802486,-0.134022316051094,1
0.6089400864205049,0,-1.386071816405672,-0.661192313384858,3
0.4665842793068356,0,1.0720689188802486,-0.954064534125838,1
-0.3380355000312933,0,-0.1570014487627117,0.1067837321137121,3
-1.0745720672715808,0,-1.386071816405672,-2.066978972941563,3
0.7636746593701451,0,-1.386071816405672,-0.3292704632117474,3
0.0704637725557569,0,-1.386071816405672,-1.6634661354762128,3
-0.7712923042902861,0,-1.386071816405672,-1.0451803361341434,3
0.6770232985183462,1,1.0720689188802486,1.161123726781241,1
0.534667491404677,0,1.0720689188802486,0.8942845923283473,1
-0.4308762438010776,0,-0.1570014487627117,0.972383851192609,3
1.1536057832032378,1,-0.1570014487627117,-0.0624313287588538,2
-0.1337858637377682,0,1.0720689188802486,0.0482092879655157,1
-1.3592836814989189,0,-0.1570014487627117,0.1067837321137121,3
1.7044608629039573,0,-0.1570014487627117,0.8357101481801519,1
0.9307879981557564,0,-0.1570014487627117,1.5646365642465916,1
-1.712078507824098,0,-1.386071816405672,-1.266461569582884,3
1.4568855461845327,0,1.0720689188802486,1.2001733562133714,1
-1.0993295989435234,1,-1.386071816405672,0.0677341026815818,2
1.4506961632665472,0,-0.1570014487627117,-0.3032373769236599,1
1.636377650806116,0,2.3011392865232088,0.7445943461718466,1
0.2066301967514401,0,-0.1570014487627117,-0.7327833006770976,3
-0.0285663541320129,0,-0.1570014487627117,1.3954215033740247,1
-1.7801617199219402,0,-1.386071816405672,-2.021421071937411,3
0.3737435355370513,0,-0.1570014487627117,-0.7848494732532721,3
0.0952213042276993,1,-1.386071816405672,-2.008404528793367,2
1.1040907198593528,0,1.0720689188802486,0.0677341026815818,1
0.5037205768147496,0,1.0720689188802486,0.7771357040319555,1
-0.269952287933452,0,-0.1570014487627117,-0.049414785614811,3
-1.532586403202516,1,-0.1570014487627117,0.0677341026815818,2
-0.3256567341953224,1,-1.386071816405672,-1.331544285303102,2
-0.8888905797320128,0,-1.386071816405672,0.5883958284433244,3
-0.8888905797320128,0,-0.1570014487627117,-0.9931141635579688,3
0.0333274750478429,0,-1.386071816405672,0.2825070645583004,3
0.5284781084866915,0,-0.1570014487627117,1.297797429793698,1
-0.55466390216079,0,-0.1570014487627117,-1.266461569582884,3
-1.532586403202516,0,-1.386071816405672,-1.318527742159058,3
-0.2637629050154659,0,-1.386071816405672,0.8747597776122822,3
0.534667491404677,0,1.0720689188802486,-0.5049937956563353,1
0.5903719376665474,0,-0.1570014487627117,0.6469702725915198,1
1.6301882678881303,0,1.0720689188802486,0.9398424933325,1
-0.9012693455679838,0,-0.1570014487627117,-1.266461569582884,3
-0.0471345028859698,1,-0.1570014487627117,-0.049414785614811,2
-0.9755419405838112,0,-0.1570014487627117,-1.351069100019167,3
-0.3627930317032358,0,1.0720689188802486,1.1806485414973062,1
-0.7032090921924441,1,-1.386071816405672,-1.3901187294512978,2
-0.2575735220974804,0,-0.1570014487627117,-0.3357787347837688,3
0.0518956238017999,0,-0.1570014487627117,0.5753792852992806,3
-0.9631631747478396,0,-1.386071816405672,0.0677341026815818,3
-2.002979504969422,0,1.0720689188802486,-2.2427023053861515,3
0.7760534252061161,0,1.0720689188802486,1.0634996532009142,1
-1.52639702028453,1,-1.386071816405672,0.0677341026815818,2
-0.8084286017981994,0,-0.1570014487627117,-0.576584782948575,3
0.5965613205845339,0,-0.1570014487627117,0.2369491635541477,1
-0.2885204366874084,1,-0.1570014487627117,-0.134022316051094,2
-0.2451947562615095,1,-0.1570014487627117,-0.1665636739112029,2
1.6054307362161877,0,-0.1570014487627117,1.1025492826330443,1
-0.2575735220974804,0,1.0720689188802486,2.026723845860138,1
-1.0683826843535955,0,-0.1570014487627117,-0.8434239174014682,3
0.3799329184550373,0,-1.386071816405672,-0.0624313287588538,3
-0.0409451199679844,0,-1.386071816405672,-0.8238991026854025,3
0.5779931718305764,0,-1.386071816405672,0.054717559537538,3
0.9741136785816557,1,1.0720689188802486,1.1481071836371972,1
-0.8269967505521564,0,-0.1570014487627117,0.0677341026815818,3
0.5965613205845339,0,1.0720689188802486,2.026723845860138,1
-0.5918001996687033,1,-0.1570014487627117,0.3996559528546923,2
0.4356373647169077,1,-0.1570014487627117,0.1328168184017996,2
-0.8455648993061133,0,-1.386071816405672,0.0677341026815818,3
0.1261682188176273,0,-0.1570014487627117,0.7250695314557815,1
-0.0099982053780559,0,2.3011392865232088,0.6795116304516288,1
1.512589992446403,0,1.0720689188802486,0.0677341026815818,1
-0.8950799626499982,1,-0.1570014487627117,0.6534785441635422,2
0.3861223013730228,0,-0.1570014487627117,-0.8369156458294462,3
0.7265383618622311,0,1.0720689188802486,0.6730033588796074,1
